price,bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,grade,sqm_above,sqm_basement,zipcode,sqm_living15,sqm_lot15,house_age,renovated
674950,3,2,326,8582,2,0,0,3,10,326,0,98038,276,3445,1,0
374900,3,2,230,460,2,0,0,3,7,230,0,98058,207,492,0,0
1443920,4,3,346,465,2,0,0,5,9,253,93,98102,243,465,5,0
559500,3,2,200,860,2,0,0,3,8,200,0,98052,208,861,1,0
522500,3,2,220,732,2,0,0,3,9,220,0,98065,247,720,0,0
1130000,5,2,401,2603,2,0,0,3,10,401,0,98053,295,2654,1,0
498500,5,2,278,690,2,0,0,3,8,278,0,98059,213,714,0,0
571000,4,1,125,372,1,0,0,3,8,125,0,98117,141,372,4,0
543000,2,2,220,20242,1,0,0,3,7,149,72,98027,220,14655,1,0
271920,3,2,131,952,1,0,0,3,7,131,0,98001,194,875,1,0
104950,2,1,109,767,1,0,0,2,6,109,0,98146,169,829,3,0
485500,4,2,167,418,2,0,0,3,8,167,0,98075,167,418,0,0
1210000,4,2,339,649,2,0,2,4,9,235,104,98115,292,734,3,1
260250,3,1,138,777,1,0,0,4,7,138,0,98038,138,686,1,0
875909,4,2,336,1235,2,0,0,3,10,336,0,98075,279,1001,0,0
455000,4,1,191,8785,1,0,0,4,7,116,74,98058,211,4413,2,0
309000,3,1,101,697,1,0,0,3,6,101,0,98106,86,372,4,0
229000,4,2,187,714,1,0,0,3,8,109,78,98023,185,714,1,0
250000,3,2,156,734,2,0,0,4,7,156,0,98003,116,1450,3,0
600000,4,2,233,3545,1,0,0,3,9,233,0,98034,296,1093,2,0
535000,4,2,212,6119,2,0,0,3,8,212,0,98077,214,9068,0,0
571000,3,2,233,482,2,0,0,3,7,233,0,98053,235,482,0,0
1030000,5,2,296,1572,1,0,3,3,9,157,139,98006,288,1217,1,0
600000,4,3,436,1388,2,0,2,3,10,342,94,98155,270,1238,0,0
469500,3,2,172,1115,1,0,0,4,7,121,51,98072,147,1172,1,0
1150000,4,3,387,1224,2,0,0,3,11,283,104,98059,351,1222,0,0
785000,4,1,206,372,1,0,0,3,8,183,23,98105,184,372,4,0
872750,3,2,267,1273,2,0,0,3,10,267,0,98052,264,787,1,0
900000,4,2,367,949,1,0,3,3,10,191,177,98117,291,800,2,0
350000,2,1,162,615,1,0,0,3,8,162,0,98065,145,502,0,0
2575000,5,3,444,1900,1,0,0,4,10,340,104,98039,433,1900,1,0
940000,4,2,294,3714,1,0,0,3,10,294,0,98005,362,3387,1,0
185000,5,1,185,2585,1,0,0,3,7,185,0,98023,208,1859,2,0
850000,4,3,364,3450,2,0,0,3,10,364,0,98053,237,3034,0,0
201000,3,1,89,1419,1,0,0,4,7,89,0,98022,179,4777,2,0
499000,2,1,143,609,2,0,0,3,7,143,0,98133,137,609,1,0
315000,4,2,183,482,2,0,0,3,7,183,0,98059,171,517,0,0
509950,3,2,175,434,2,0,0,3,8,175,0,98029,191,434,1,0
286300,3,2,186,595,1,0,0,3,8,117,69,98178,198,605,2,0
590000,3,2,185,774,2,0,0,4,8,122,63,98034,228,986,0,0
325000,4,1,130,872,1,0,0,4,6,130,0,98106,149,784,3,0
625000,4,2,296,2584,2,0,0,3,9,296,0,98010,261,2660,0,0
378000,3,1,93,643,1,0,0,3,7,93,0,98125,93,646,3,0
239950,3,1,155,641,1,0,0,3,7,109,46,98023,162,651,1,0
550000,4,2,195,418,1,0,0,5,7,99,97,98105,178,362,4,0
325000,2,1,94,574,1,0,0,3,6,94,0,98118,145,574,5,0
831000,4,2,189,363,1,0,0,4,7,151,37,98103,186,363,4,0
249000,3,1,101,957,1,0,0,4,6,101,0,98028,178,957,3,0
484000,4,1,227,1555,1,0,0,3,7,129,98,98072,129,1078,1,0
395000,4,3,232,583,2,0,0,3,9,232,0,98092,251,669,0,0
839900,4,2,318,693,2,0,0,3,9,318,0,98074,286,746,0,0
760000,4,2,265,1022,2,0,0,3,8,265,0,98052,160,1022,0,0
750000,4,1,189,307,1,0,0,4,8,142,46,98116,243,502,4,0
3000000,5,3,427,1047,2,0,0,4,11,321,106,98112,360,836,4,0
440000,3,2,207,539,2,0,0,3,7,207,0,98065,207,566,0,0
501000,2,1,168,699,1,0,0,3,8,109,59,98027,194,699,2,1
739000,6,4,372,697,2,0,0,3,7,372,0,98122,128,585,1,0
685650,3,1,138,1506,1,0,0,5,8,138,0,98005,192,1506,2,0
1005000,4,4,393,26395,2,0,0,4,11,393,0,98074,267,1355,1,0
980000,4,1,197,372,1,0,0,4,8,178,19,98105,214,372,4,0
275000,3,1,96,668,1,0,0,4,7,96,0,98056,124,675,2,0
319950,4,1,215,748,1,0,0,4,7,153,61,98058,166,751,1,0
448500,3,2,170,738,2,0,0,3,8,170,0,98028,195,750,1,0
437000,5,2,197,12785,1,0,0,3,7,197,0,98070,197,14603,5,0
330000,4,1,232,878,1,0,0,4,7,116,116,98106,152,882,2,0
365000,3,2,230,716,2,0,0,4,8,230,0,98031,223,716,1,0
329000,2,1,87,716,1,0,0,4,6,87,0,98133,120,685,4,0
681500,5,2,303,1087,1,0,0,3,8,151,151,98008,266,1087,2,0
566000,3,2,154,942,1,0,0,4,8,127,27,98052,195,941,1,0
897500,4,3,406,20249,2,0,0,3,10,406,0,98053,226,3262,1,0
738000,3,2,243,847,2,0,0,3,9,243,0,98052,243,843,0,0
185000,3,1,139,725,1,0,0,3,7,139,0,98092,138,725,2,0
445000,2,1,85,669,1,0,1,4,7,77,7,98136,158,669,3,0
175000,3,1,133,457,1,0,0,2,6,133,0,98118,144,525,2,0
315000,2,1,84,795,1,0,0,3,6,71,13,98136,139,795,3,0
445000,4,1,116,688,1,0,0,5,6,116,0,98008,92,706,2,0
1400000,5,3,358,1393,1,0,0,4,9,213,145,98004,280,1394,2,0
832500,4,2,321,3262,2,0,0,3,10,321,0,98052,289,3336,1,0
771150,4,3,367,1145,2,0,0,3,10,367,0,98065,364,1030,0,0
225000,4,1,181,1167,1,0,0,3,6,181,0,98188,181,853,3,0
389950,3,2,158,594,2,0,0,3,7,158,0,98065,158,413,0,0
435000,3,2,220,565,2,0,0,3,7,220,0,98065,250,572,0,0
845000,3,1,149,236,2,0,0,3,7,149,0,98102,154,163,4,0
1300000,4,1,377,511,2,0,0,5,9,247,130,98102,309,511,4,0
350000,3,2,123,167,2,0,0,3,8,101,22,98144,157,188,0,0
250000,3,1,106,967,1,0,0,4,7,106,0,98003,119,911,1,0
370000,2,1,119,195,2,0,0,3,7,100,19,98144,125,693,0,0
750000,4,2,286,423,2,0,0,3,8,286,0,98052,256,458,0,0
439950,2,1,112,279,1,0,0,5,7,85,28,98117,117,279,5,0
395000,4,1,181,950,1,0,0,3,7,181,0,98133,139,846,2,0
375000,4,1,135,634,1,0,0,3,6,135,0,98133,135,634,3,0
263000,3,2,148,720,2,0,0,4,7,148,0,98003,148,707,1,0
185000,3,1,115,855,1,0,0,4,7,115,0,98032,109,834,2,0
500000,3,1,134,5048,1,0,0,3,7,73,60,98075,250,3766,2,0
920000,4,2,322,934,2,0,0,3,10,322,0,98027,406,1149,1,0
936000,7,3,474,2026,2,0,0,3,10,338,136,98075,311,930,0,0
1500000,3,1,226,1186,1,0,2,4,8,125,101,98004,272,1157,3,0
1100000,3,2,225,669,1,0,0,3,8,132,93,98115,232,669,3,0
247000,3,2,140,1011,1,0,0,3,7,107,33,98003,168,922,1,0
289500,3,1,112,513,1,0,0,2,7,112,0,98115,147,669,3,0
432500,3,2,208,594,2,0,0,3,7,208,0,98065,243,477,0,0
680000,3,1,174,401,1,0,0,4,7,90,84,98103,168,362,4,0
589000,3,1,103,558,1,0,0,5,7,103,0,98199,132,558,4,0
756450,4,2,298,781,1,0,0,5,7,190,109,98136,236,600,4,0
536650,3,1,194,828,1,0,0,3,8,114,80,98034,215,994,1,0
540000,3,2,123,167,2,0,0,3,7,123,0,98122,187,418,0,0
385000,3,1,125,358,1,0,0,4,7,125,0,98125,143,711,2,0
485000,3,1,95,569,1,0,0,3,7,95,0,98115,220,622,3,0
415500,3,2,113,1641,1,0,0,4,7,113,0,98059,185,1641,1,0
550000,3,2,129,250,1,0,0,5,7,129,0,98117,134,270,4,0
1260000,4,2,276,502,2,0,0,4,9,276,0,98112,232,468,5,0
430000,2,2,134,19796,2,0,0,4,7,134,0,98070,151,14979,1,0
415000,2,1,144,396,1,0,3,3,7,77,67,98136,178,474,3,0
365000,4,2,177,762,2,0,0,5,7,177,0,98010,145,1155,0,0
257000,4,1,130,790,2,0,0,3,7,130,0,98001,147,711,1,0
420000,3,2,199,355,2,0,0,3,8,199,0,98029,266,357,0,0
338995,3,1,123,878,1,0,0,5,7,123,0,98166,123,773,3,0
615000,3,1,243,770,1,0,0,4,7,124,120,98177,142,758,3,0
513000,4,2,186,528,2,0,0,3,8,186,0,98028,205,657,0,0
857500,4,2,275,468,2,0,3,3,9,205,70,98116,211,511,3,1
1060000,3,2,251,2076,1,0,1,4,10,251,0,98040,315,1457,1,0
585000,3,1,162,883,1,0,3,4,8,107,55,98146,196,878,2,0
350500,2,2,164,460,1,0,0,3,7,164,0,98038,164,418,0,0
215000,3,2,120,865,1,0,0,3,7,120,0,98168,153,678,3,0
440000,4,2,135,781,1,0,0,4,7,135,0,98034,135,691,2,0
270000,3,2,132,725,1,0,0,4,7,105,27,98042,136,725,1,0
688500,3,1,164,383,1,0,3,4,7,164,0,98103,164,372,4,0
700000,3,1,187,456,1,0,0,5,7,114,72,98122,205,170,5,0
585000,5,2,238,1345,1,0,0,3,8,119,119,98006,204,954,2,0
401000,2,1,117,244,2,0,0,4,7,117,0,98052,117,244,1,0
655000,4,2,225,718,1,0,0,4,8,176,49,98052,162,738,2,0
317000,3,1,94,502,1,0,0,3,6,94,0,98144,89,502,2,0
500000,4,2,164,758,1,0,0,4,6,164,0,98034,136,684,2,1
314963,2,1,83,590,1,0,0,3,6,83,0,98103,138,590,3,0
715000,3,1,155,470,2,0,2,5,7,155,0,98126,155,476,4,0
280000,3,2,126,892,2,0,0,3,7,126,0,98045,112,967,1,0
531000,3,2,197,905,2,0,0,3,9,197,0,98011,231,814,1,0
617000,3,2,178,417,2,0,0,3,8,178,0,98007,142,343,0,0
440000,4,1,138,703,1,0,0,3,7,138,0,98177,138,703,3,0
140000,3,1,101,940,1,0,0,4,7,101,0,98002,128,725,2,0
697000,4,1,155,1220,1,0,0,5,8,155,0,98052,219,1162,2,0
1195000,5,2,339,1236,2,0,0,5,9,256,84,98040,270,1075,2,0
535000,4,2,183,327,1,0,0,5,8,96,87,98115,153,397,2,0
404500,2,2,123,284,1,0,0,4,6,123,0,98118,131,303,5,0
396500,3,1,159,475,1,0,0,3,7,102,57,98126,122,475,2,0
450000,3,2,162,882,1,0,0,4,8,110,52,98056,175,801,1,0
605000,3,3,204,223,2,0,0,3,8,162,43,98119,204,335,1,0
699000,3,2,187,401,2,0,2,3,9,187,0,98118,152,486,0,0
805000,3,3,363,1768,2,0,0,3,11,363,0,98014,173,1394,1,0
595000,4,2,217,657,1,0,0,4,8,165,51,98052,162,750,1,0
285000,3,1,179,669,1,0,0,3,6,179,0,98065,125,836,4,0
725000,4,2,304,563,2,0,0,3,9,304,0,98056,255,685,0,0
216300,3,2,153,465,2,0,0,3,8,153,0,98023,160,465,1,0
410000,4,2,206,785,1,0,0,4,7,117,89,98059,147,785,1,0
597000,2,1,230,428,1,0,3,4,7,106,124,98126,166,481,4,0
325000,3,1,121,864,1,0,0,4,7,121,0,98077,121,935,1,0
355000,5,2,235,871,1,0,0,5,7,142,93,98030,209,762,2,0
338000,3,1,223,763,1,0,0,3,7,112,112,98146,136,764,2,0
210000,4,2,139,501,2,0,0,3,7,139,0,98001,158,550,0,0
423000,4,1,158,836,1,0,0,3,7,158,0,98034,179,727,2,0
249500,4,1,197,795,1,0,0,4,7,109,88,98002,166,795,1,0
325000,4,2,208,474,2,0,0,4,8,208,0,98042,178,491,0,0
257000,3,1,143,764,1,0,0,4,7,99,44,98042,115,754,1,0
550000,3,1,176,9352,1,0,3,3,8,176,0,98053,196,4696,1,0
490000,3,1,117,896,2,0,0,4,7,117,0,98033,164,727,4,0
299000,2,1,108,357,2,0,0,3,7,108,0,98034,131,351,1,0
295000,2,1,121,3684,1,0,0,4,6,121,0,98070,175,9190,2,0
630000,4,2,299,1344,2,0,0,3,8,299,0,98074,237,1125,1,0
320000,4,1,188,788,1,0,0,5,7,94,94,98058,160,759,2,0
1110000,4,2,278,803,1,0,0,5,8,195,83,98005,211,818,2,0
398000,4,1,132,600,1,0,0,4,7,132,0,98117,155,590,3,0
218000,3,1,95,732,1,0,0,3,7,95,0,98106,120,680,2,0
590000,4,2,223,9675,2,0,0,3,8,223,0,98027,211,5060,1,0
1595000,5,3,338,766,2,0,3,3,10,236,102,98008,309,989,1,0
348500,2,2,144,170,2,0,0,3,8,144,0,98106,136,170,0,0
592500,2,2,174,442,1,0,0,3,8,174,0,98053,202,519,0,0
505000,3,2,217,554,2,0,0,3,8,217,0,98028,217,614,0,0
1430000,5,4,311,335,2,0,0,3,10,210,101,98119,168,335,0,0
502000,3,1,159,465,1,0,0,5,7,106,53,98116,155,372,4,0
257500,2,2,110,861,1,0,0,3,7,110,0,98125,43,1673,3,0
405000,3,1,149,697,1,0,0,3,7,149,0,98034,158,697,2,0
427000,3,1,121,475,1,0,0,4,7,121,0,98115,127,475,2,0
290000,3,1,97,929,1,0,0,4,7,97,0,98155,97,808,2,0
222000,3,1,113,715,1,0,0,3,7,113,0,98106,112,689,3,0
315000,3,2,208,567,2,0,0,3,8,208,0,98038,208,518,0,0
371000,3,1,132,418,1,0,0,3,7,132,0,98103,143,592,2,0
279900,3,1,147,615,1,0,0,3,7,147,0,98003,147,756,1,0
250000,3,1,222,2186,1,0,0,2,7,176,46,98059,226,2227,3,1
599000,4,2,210,2782,2,0,0,4,8,130,80,98006,257,2782,1,0
267300,3,1,176,8663,1,0,0,4,7,176,0,98092,157,15991,2,0
585000,2,1,170,669,1,0,2,4,7,99,71,98118,146,558,3,0
350000,3,1,93,768,1,0,0,3,6,93,0,98072,113,725,2,0
506000,3,1,203,716,1,0,0,3,8,138,65,98177,203,707,2,0
400000,6,2,216,19594,2,0,0,4,8,216,0,98058,236,20242,2,0
251000,3,1,78,418,1,0,0,3,6,78,0,98146,117,691,4,0
555000,4,2,218,757,1,0,0,4,8,133,86,98006,245,809,1,0
467500,3,1,190,25423,1,0,0,3,7,190,0,98070,166,25423,0,0
479000,4,2,220,2823,2,0,0,3,8,220,0,98042,267,3237,0,0
247000,5,2,148,869,1,0,0,5,7,99,49,98001,136,763,2,0
299500,3,1,128,1011,1,0,0,3,7,128,0,98045,97,1011,1,0
306888,4,1,180,834,1,0,0,3,7,118,62,98125,182,787,1,0
675000,4,2,309,22752,2,0,0,3,9,309,0,98010,235,20242,0,0
577000,2,1,101,489,1,0,0,4,7,101,0,98105,193,372,3,0
219950,3,1,153,923,1,0,0,3,7,101,52,98003,145,919,2,0
375000,3,1,103,511,1,0,0,3,6,103,0,98033,155,613,3,1
650000,4,2,196,634,1,0,0,5,7,142,54,98115,132,598,3,0
975000,3,3,172,465,1,0,0,2,6,172,0,98107,126,232,5,0
229000,1,1,56,346,1,0,0,3,6,56,0,98106,138,446,4,0
575000,5,2,257,372,1,0,0,3,8,161,96,98122,156,372,4,1
815000,4,1,276,1383,1,0,4,5,9,145,131,98075,308,1244,2,0
525000,3,1,214,4048,1,0,0,4,7,125,88,98077,216,5297,1,0
471000,3,2,189,261,2,0,0,3,8,160,29,98027,155,269,0,0
450000,4,1,201,403,1,0,0,4,8,117,84,98117,155,411,3,0
590000,3,2,153,572,2,0,0,4,7,153,0,98116,119,572,4,1
744000,4,2,292,675,2,0,0,3,8,204,87,98006,266,761,0,0
460000,4,2,250,3356,2,0,0,4,9,250,0,98092,239,3261,1,0
299000,5,2,180,873,1,0,0,4,7,120,60,98155,168,873,2,0
231000,4,1,113,476,1,0,0,5,6,113,0,98022,143,713,3,0
195000,3,1,121,892,1,0,0,4,6,121,0,98092,107,950,1,0
305000,3,1,154,1069,1,0,0,3,7,105,49,98045,116,1022,1,0
895000,4,1,315,576,2,0,0,4,8,235,80,98144,286,558,4,0
1110000,4,1,215,1236,1,0,0,3,7,176,39,98004,264,1184,3,0
339000,2,1,88,739,1,0,0,4,7,88,0,98108,110,635,3,0
885000,4,3,223,327,1,0,0,3,7,127,96,98109,207,132,4,1
375000,3,1,165,487,1,0,0,5,6,98,68,98146,117,494,3,0
367400,4,1,119,688,1,0,0,3,7,119,0,98008,122,688,2,0
700000,4,2,179,502,1,0,0,3,7,133,46,98119,178,456,3,0
667000,5,2,238,963,1,0,0,4,8,174,64,98008,192,732,2,0
200000,2,1,86,488,1,0,0,4,6,86,0,98118,112,488,5,0
552775,3,2,177,1711,2,0,0,3,8,177,0,98074,270,3710,2,1
452000,3,2,211,13845,1,0,0,4,6,118,93,98056,205,1616,5,1
418000,3,2,193,1492,1,0,0,5,8,126,67,98059,166,1352,1,0
601500,3,1,136,941,1,0,0,3,8,136,0,98033,208,944,2,1
600000,3,1,155,3684,1,0,0,4,8,155,0,98075,217,2834,1,1
340000,4,2,261,602,2,0,0,3,9,261,0,98092,247,647,0,0
310000,3,2,220,628,2,0,0,3,8,220,0,98003,174,693,0,0
290000,2,1,158,1673,1,0,0,3,8,158,0,98056,158,764,2,0
438000,2,1,151,860,1,0,0,3,7,151,0,98133,167,743,3,0
718000,4,2,272,410,1,0,0,5,8,154,118,98144,204,372,3,0
200000,2,1,80,613,1,0,0,5,6,80,0,98168,96,626,3,0
479900,3,2,184,1129,1,0,0,3,9,184,0,98042,204,1129,0,0
400000,3,2,193,732,2,0,0,3,9,193,0,98058,237,712,1,0
219950,3,1,99,933,1,0,0,4,7,99,0,98188,105,1015,2,0
300000,3,2,148,314,2,0,0,3,7,148,0,98019,169,314,0,0
437000,3,2,184,816,1,0,0,3,7,120,64,98177,144,859,2,0
350000,4,2,160,670,1,0,0,3,7,80,80,98034,116,670,2,0
626000,4,1,125,864,1,0,0,4,7,125,0,98004,176,864,2,0
490000,3,2,193,1118,2,0,0,3,8,193,0,98077,216,920,1,0
289000,3,2,194,437,2,0,0,3,8,194,0,98042,255,468,0,0
595000,3,2,189,474,2,0,0,3,7,189,0,98199,166,407,0,0
676000,3,2,249,3885,1,0,0,3,9,249,0,98045,249,3798,1,0
389000,3,1,169,746,1,0,0,3,7,113,56,98133,180,1032,1,0
240000,3,2,121,465,1,0,0,4,7,121,0,98198,151,697,1,0
382500,4,2,205,658,2,0,0,3,8,205,0,98031,183,651,1,0
511555,3,2,130,678,1,0,0,4,7,130,0,98008,149,740,2,0
710500,3,1,190,383,1,0,0,4,8,143,46,98107,151,409,4,0
429000,3,2,225,4640,2,0,0,3,8,173,52,98027,243,3467,1,0
170000,4,1,178,697,1,0,0,4,7,178,0,98198,138,743,2,0
2135000,4,3,359,1656,1,0,4,4,10,244,114,98004,427,2208,1,0
480000,5,2,257,669,1,0,0,3,7,133,124,98072,229,813,1,0
1665000,4,3,321,780,2,0,4,4,10,245,75,98122,296,482,1,0
225000,3,1,97,607,1,0,0,3,6,97,0,98168,102,607,3,0
615000,3,1,206,671,1,0,2,3,8,190,17,98177,236,928,1,0
438950,4,2,230,35828,2,0,3,3,7,230,0,98022,156,14776,1,0
242000,3,1,121,916,1,0,0,4,7,121,0,98003,130,892,2,0
560000,3,2,182,900,1,0,0,3,8,136,46,98074,182,767,1,0
857500,3,1,190,368,2,0,2,5,8,190,0,98103,143,316,4,0
685000,4,2,282,731,2,0,0,3,9,282,0,98074,259,654,0,0
486000,4,3,210,682,2,0,0,4,7,210,0,98034,204,718,1,0
749000,3,2,248,961,2,0,0,3,9,248,0,98007,248,824,1,0
260000,3,2,141,585,2,0,0,3,7,141,0,98030,155,670,1,0
1015000,3,1,336,790,1,0,2,3,10,243,93,98126,270,466,4,0
565000,3,1,105,475,1,0,0,4,7,86,19,98199,126,411,3,0
355000,3,2,138,233,2,0,0,3,7,138,0,98103,172,465,1,0
775000,5,2,329,927,2,0,3,3,9,329,0,98125,212,669,2,0
335000,4,2,195,679,1,0,0,4,7,98,98,98188,164,679,2,0
1300000,5,4,313,725,2,0,2,3,8,276,37,98199,217,558,3,0
545000,3,1,168,279,1,0,0,4,7,168,0,98107,106,279,5,0
540000,3,1,156,394,1,0,0,4,7,156,0,98144,136,394,4,0
687500,3,1,228,871,1,0,2,4,8,143,85,98125,234,904,2,0
227000,1,2,107,912,1,0,0,4,7,107,0,98001,112,912,2,0
870000,4,2,301,708,2,0,2,3,9,301,0,98075,428,664,0,0
1190000,4,2,323,1130,1,0,0,4,11,323,0,98005,368,1566,1,0
375000,4,2,260,465,2,0,0,3,9,260,0,98038,275,473,0,0
902000,3,2,301,669,1,0,2,3,8,151,151,98118,251,669,2,0
269500,2,1,138,676,1,0,0,4,6,87,50,98056,101,624,1,0
570000,3,1,158,441,1,0,0,4,6,112,46,98117,144,441,5,0
359950,2,1,115,705,1,0,0,4,7,97,19,98133,111,529,3,0
1450000,4,3,346,771,2,0,0,3,10,268,78,98004,193,899,0,0
615000,3,2,178,318,2,0,0,3,8,178,0,98052,208,346,0,0
250000,4,2,197,809,1,0,0,4,7,197,0,98198,160,792,2,0
530000,4,2,281,631,2,0,0,3,7,281,0,98065,245,495,0,0
474950,3,2,209,20646,1,0,0,3,7,209,0,98065,196,11335,1,0
490000,4,2,153,602,2,0,0,5,7,153,0,98125,153,590,3,0
210000,2,1,82,108,2,0,0,3,7,82,0,98126,99,112,0,0
265500,3,1,173,857,1,0,0,3,7,173,0,98198,162,1134,2,0
1462500,5,3,357,446,3,0,3,3,10,256,101,98144,191,446,0,0
310000,4,2,204,1127,2,0,0,3,8,204,0,98030,178,432,0,0
324500,3,2,148,382,2,0,0,3,7,148,0,98056,201,364,0,0
599000,4,4,344,1022,1,0,0,4,7,171,173,98028,160,1075,2,0
525000,4,2,341,925,2,0,0,3,10,341,0,98058,307,992,0,0
400000,3,1,151,958,1,0,0,5,7,151,0,98155,138,791,3,0
887500,3,3,393,5109,2,0,3,3,9,351,42,98166,268,2528,3,1
344000,2,1,99,309,1,0,0,4,6,72,27,98115,169,397,4,0
525000,3,2,251,691,2,0,0,3,9,251,0,98072,247,781,1,0
385000,3,2,196,743,2,0,0,3,8,196,0,98034,162,676,1,0
820000,4,2,346,802,2,0,0,3,10,346,0,98074,327,898,0,0
1305000,4,3,320,465,2,0,0,3,11,238,82,98199,287,952,0,0
549000,4,2,225,5558,1,0,0,4,8,125,99,98074,201,1636,1,0
180000,3,1,101,629,1,0,0,3,7,101,0,98106,114,433,4,0
589000,4,2,270,537,2,0,2,3,8,270,0,98065,237,627,0,0
350000,3,1,98,513,1,0,0,3,7,98,0,98118,138,397,3,0
197400,3,2,150,704,1,0,0,4,7,103,46,98003,178,781,2,0
267000,3,2,164,602,2,0,0,4,8,164,0,98030,176,632,1,0
480000,3,1,143,1885,1,0,0,3,7,143,0,98075,159,1960,1,0
650000,4,2,240,878,1,0,0,4,8,154,86,98125,191,878,2,0
600000,2,1,127,465,1,0,0,3,7,127,0,98107,139,465,5,0
490000,2,1,134,582,1,0,0,3,8,134,0,98053,168,484,0,0
225000,3,1,131,716,1,0,0,3,7,91,40,98058,140,716,2,0
640000,3,2,184,940,1,0,0,3,8,184,0,98005,260,943,2,0
710000,3,3,227,318,2,0,0,3,7,185,42,98005,227,242,0,0
325000,3,2,125,1097,1,0,0,3,7,125,0,98019,125,1320,1,0
595000,3,3,291,2602,1,0,0,3,9,205,86,98072,252,3253,1,0
128750,3,1,82,651,1,0,0,3,5,82,0,98002,82,728,3,0
465000,3,2,178,678,1,0,0,3,7,115,63,98008,178,716,2,0
710000,4,1,251,709,1,0,0,4,8,135,116,98115,164,307,3,0
605000,4,2,155,558,1,0,0,5,7,78,77,98136,102,558,4,0
994000,4,2,322,1900,2,0,0,4,10,322,0,98040,312,2040,2,0
489950,3,2,169,681,2,0,0,3,8,169,0,98034,226,715,1,0
365000,3,1,122,758,1,0,0,3,7,122,0,98133,101,703,3,0
359950,3,2,166,670,1,0,0,4,8,166,0,98042,217,670,0,0
495000,4,2,229,444,2,0,0,3,8,229,0,98059,233,409,0,0
255000,3,1,99,840,1,0,0,3,7,99,0,98058,131,884,2,1
330000,3,1,125,955,1,0,0,4,7,125,0,98034,274,742,2,0
450000,3,1,138,780,1,0,0,4,8,138,0,98052,178,854,2,0
655000,4,2,325,1051,2,0,2,3,9,325,0,98065,296,746,0,0
485000,4,2,270,1521,1,0,2,4,9,197,73,98003,265,1385,2,0
375000,4,1,180,1479,1,0,0,3,8,90,90,98072,180,1405,1,0
570000,4,2,212,421,2,0,0,3,8,212,0,98075,209,421,0,0
350000,3,2,111,95,3,0,0,3,8,111,0,98103,112,109,0,0
550000,3,1,117,558,1,0,3,3,7,117,0,98146,188,613,3,0
513000,5,2,211,804,1,0,0,3,7,107,104,98052,181,748,2,0
450000,4,2,185,680,1,0,0,4,7,96,89,98126,123,680,2,0
432500,4,1,139,172,1,0,0,5,7,70,70,98144,113,162,5,0
432000,5,2,191,30660,1,0,3,5,7,191,0,98022,208,20468,1,0
480000,3,2,181,826,2,0,0,3,8,181,0,98052,177,813,1,0
402200,3,1,166,649,1,0,0,3,7,124,43,98034,164,751,1,0
650000,3,1,141,950,1,0,0,4,6,141,0,98004,252,1014,3,0
1199500,4,2,301,1212,2,0,0,4,9,301,0,98040,271,1212,1,0
312000,3,2,227,1231,1,0,0,4,8,134,93,98030,223,990,1,0
610000,4,2,206,541,1,0,0,4,7,128,78,98116,172,465,4,0
823000,5,1,245,718,1,0,0,4,7,153,92,98117,163,372,4,0
471000,4,1,135,349,1,0,0,4,7,88,46,98105,172,372,4,0
481015,3,2,144,512,2,0,0,3,8,144,0,98033,151,512,1,0
1959000,5,4,576,2172,3,0,1,4,11,469,107,98040,344,1346,1,0
624000,4,3,261,1046,1,0,0,3,8,156,105,98052,196,1046,1,0
480000,4,2,193,740,1,0,0,3,7,112,82,98011,178,697,2,0
815000,3,1,127,806,1,0,0,3,7,127,0,98004,147,806,2,0
1650000,4,2,271,1896,1,0,0,4,11,271,0,98004,286,1896,2,0
180000,3,1,93,1721,1,0,0,3,6,93,0,98146,119,754,3,0
156601,2,1,112,906,1,0,0,3,7,112,0,98038,153,906,1,0
374950,4,2,259,432,2,0,0,3,8,259,0,98038,265,432,0,0
368000,2,1,154,435,1,0,0,5,6,77,77,98146,179,502,5,0
550000,3,2,153,367,2,0,0,3,7,153,0,98103,112,424,3,0
198000,3,1,121,587,1,0,0,3,7,121,0,98001,107,744,1,0
345000,3,1,101,669,1,0,0,3,7,101,0,98034,115,669,2,0
1712750,5,2,247,611,1,0,0,5,9,182,65,98039,368,1356,2,0
185900,3,1,87,1012,1,0,0,4,5,87,0,98001,127,953,5,0
950000,3,2,256,1676,1,0,2,5,9,168,87,98006,265,931,1,0
995000,4,4,358,1259,2,0,2,3,10,279,79,98006,323,998,0,0
345000,2,1,80,767,1,0,0,3,7,80,0,98133,165,1041,3,0
741000,4,2,192,941,1,0,0,3,7,129,63,98040,172,941,2,0
737000,2,2,213,908,1,0,0,3,8,213,0,98053,168,565,0,0
668750,4,2,217,597,1,0,2,3,8,148,70,98177,196,1009,2,0
575000,3,1,249,802,1,0,0,5,8,148,101,98027,243,1327,1,0
280000,4,2,159,506,1,0,0,5,8,96,63,98042,151,622,1,0
583000,3,1,167,934,1,0,0,3,7,167,0,98008,150,934,2,0
196000,3,2,140,892,1,0,0,1,7,101,39,98028,174,993,2,0
349950,3,2,158,697,2,0,0,3,8,158,0,98055,212,697,0,0
429000,4,1,125,310,1,0,0,3,7,125,0,98107,142,465,5,0
